t_date,option_symbol,expiration_date,price_strike,call_put,exchange,style,Ask,Bid,price_open,price_high,price_low,price,iv,preiv,delta,gamma,theta,vega,rho,volume,openinterest,start_date_forward_price,option_id,comment
2008-09-26 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,12.55,12.1,11.48,11.85,11.48,12.325001,0.232031,0.232031,0.480827,0.010056,-0.014109,0.687355,0.976119,10,5085,134.99,,
2008-09-26 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,14.5,14.15,,,,14.325,0.236431,0.236431,0.526808,0.009881,-0.014633,0.684547,1.044027,0,8209,134.99,,
2008-09-29 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,9.45,8.2,8.6,9.6,8.6,8.825,0.241585,0.241585,0.394866,0.01018,-0.012451,0.615596,0.746344,27,5085,134.99,,
2008-09-29 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,11.0,9.75,12.5,13.0,10.5,10.375,0.245401,0.245401,0.439364,0.010284,-0.013155,0.625501,0.812312,31,8209,134.99,,
2008-09-30 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,10.4,10.0,9.09,10.25,9.09,10.2,0.234552,0.234552,0.432447,0.010274,-0.013138,0.654193,0.848219,3,5095,134.99,,
2008-09-30 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,12.3,11.9,12.0,12.0,12.0,12.1,0.240716,0.240716,0.480017,0.010165,-0.013863,0.657484,0.916719,19,8219,134.99,,
2008-10-01 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,10.5,9.95,9.95,9.95,9.95,10.225,0.237622,0.237622,0.430226,0.010155,-0.013021,0.651481,0.836457,1,5096,134.99,,
2008-10-01 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,12.4,11.85,,,,12.125,0.24397,0.24397,0.477538,0.010056,-0.013747,0.656016,0.902173,0,8200,134.99,,
2008-10-02 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,8.7,8.2,8.4,8.75,8.24,8.45,0.235725,0.235725,0.387699,0.010367,-0.012028,0.616717,0.737819,18,5095,134.99,,
2008-10-02 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,10.45,9.9,10.34,10.55,10.1,10.174999,0.24238,0.24238,0.43586,0.01039,-0.012881,0.625277,0.806228,17,8200,134.99,,
2008-10-03 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,7.95,7.5,8.9,9.35,7.55,7.725,0.233805,0.233805,0.368979,0.01045,-0.011506,0.590235,0.698476,10,5109,134.99,,
2008-10-03 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,9.5,9.05,10.4,11.55,9.06,9.275,0.239092,0.239092,0.416002,0.010599,-0.012344,0.625322,0.773756,10,8207,134.99,,
2008-10-06 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.85,5.25,6.05,6.15,5.0,5.55,0.2303,0.2303,0.303612,0.010409,-0.009699,0.535153,0.562351,79,5106,134.99,,
2008-10-06 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.15,6.55,8.1,8.3,5.95,6.8500004,0.235783,0.235783,0.350453,0.010794,-0.010653,0.553029,0.621762,48,8205,134.99,,
2008-10-07 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.45,4.0,5.65,5.65,4.05,4.225,0.229661,0.229661,0.255761,0.010066,-0.008354,0.449211,0.451741,4,5098,134.99,,
2008-10-07 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.55,5.05,7.73,7.73,5.5,5.3,0.23532,0.23532,0.300252,0.01066,-0.009371,0.507478,0.526373,41,8203,134.99,,
2008-10-08 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.1,3.7,3.4,4.1,3.4,3.9,0.240134,0.240134,0.238649,0.009566,-0.007893,0.432192,0.401976,7,5067,134.99,,
2008-10-08 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.1,4.7,4.9,5.52,4.76,4.8999996,0.245934,0.245934,0.280947,0.010188,-0.008881,0.457378,0.460626,7,8168,134.99,,
2008-10-09 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.55,2.39,3.94,4.05,2.7,2.97,0.255268,0.255268,0.196181,0.008688,-0.006746,0.362811,0.311002,139,5070,134.99,,
2008-10-09 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.3,3.05,5.5,5.5,3.5,3.6750002,0.25908,0.25908,0.230516,0.009429,-0.00759,0.403126,0.354935,66,8146,134.99,,
2008-10-10 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,2.9,2.25,2.57,2.7,2.15,2.575,0.256038,0.256038,0.178141,0.008375,-0.006168,0.33118,0.273942,119,5176,134.99,,
2008-10-10 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,3.6,2.78,3.4,3.95,2.7,3.19,0.259292,0.259292,0.21013,0.009165,-0.006966,0.359653,0.313984,364,8187,134.99,,
2008-10-13 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,6.1,3.9,3.22,3.22,3.22,5.0,0.241836,0.241836,0.279763,0.009927,-0.009209,0.47785,0.481742,10,5263,134.99,,
2008-10-13 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,7.2,5.75,3.9,5.0,3.9,6.475,0.253585,0.253585,0.330981,0.010238,-0.010488,0.524984,0.551763,209,8463,134.99,,
2008-10-14 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.75,4.25,4.95,4.95,4.75,4.5,0.240255,0.240255,0.262358,0.009842,-0.008695,0.471258,0.457449,12,5273,134.99,,
2008-10-14 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.9,5.3,6.5,6.5,5.0,5.6000004,0.245809,0.245809,0.305973,0.010372,-0.009671,0.501008,0.509275,221,8350,134.99,,
2008-10-15 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.35,2.6,3.6,3.6,3.3,2.975,0.258303,0.258303,0.196455,0.00868,-0.006866,0.352944,0.305442,52,5281,134.99,,
2008-10-15 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.0,3.5,4.4,4.4,3.6,3.75,0.264256,0.264256,0.233089,0.009398,-0.007824,0.402332,0.356808,120,8468,134.99,,
2008-10-16 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.45,2.85,,,,3.15,0.24279,0.24279,0.207332,0.00904,-0.006994,0.37279,0.329858,0,5271,134.99,,
2008-10-16 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.85,3.75,3.8,4.3,3.5,4.3,0.255818,0.255818,0.256113,0.009653,-0.008321,0.419453,0.398584,119,8490,134.99,,
2008-10-17 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.2,3.3,3.5,4.5,3.5,3.75,0.261447,0.261447,0.227915,0.008928,-0.007854,0.390994,0.353155,244,5271,134.99,,
2008-10-17 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.1,4.3,3.8,3.8,3.8,4.7,0.268494,0.268494,0.267466,0.00947,-0.008837,0.425917,0.407947,6,8609,134.99,,
2008-10-20 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,5.0,4.25,3.7,4.45,3.7,4.625,0.251886,0.251886,0.262699,0.009422,-0.00877,0.448039,0.430708,13,5295,134.99,,
2008-10-20 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,5.95,5.4,4.75,5.25,4.75,5.675,0.257138,0.257138,0.302647,0.009914,-0.009678,0.487077,0.521649,6,8609,134.99,,
2008-10-21 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,4.1,3.45,3.65,3.65,3.65,3.775,0.249735,0.249735,0.231125,0.009169,-0.007783,0.404866,0.370073,11,5296,134.99,,
2008-10-21 00:00:00.0,CYYLZ,2010-12-18 00:00:00.0,130.0,C,CBOE,A,4.95,4.4,5.48,5.48,5.0,4.675,0.254564,0.254564,0.269848,0.009765,-0.008675,0.439538,0.426299,22,8607,134.99,,
2008-10-22 00:00:00.0,CYYLE,2010-12-18 00:00:00.0,135.0,C,CBOE,A,3.15,2.78,3.1,3.15,2.77,2.9650002,0.259336,0.259336,0.194933,0.008489,-0.006719,0.345138,0.294468,389,5296,134.99,,
